Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/8/2016","11:35:16 AM","30.6","34.1",
2,"9/8/2016","12:35:16 PM","34.6","31.2",
3,"9/8/2016","1:35:16 PM","29.1","32.9",
4,"9/8/2016","2:35:16 PM","27.1","34.8",
5,"9/8/2016","3:35:16 PM","22.5","36.3",
6,"9/8/2016","4:35:16 PM","22.1","37.3",
7,"9/8/2016","5:35:16 PM","22.4","37.3",
8,"9/8/2016","6:35:16 PM","25.8","37.6",
9,"9/8/2016","7:35:16 PM","23.7","36.7",
10,"9/8/2016","8:35:16 PM","26.0","35.7",
11,"9/8/2016","9:35:16 PM","29.2","34.8",
12,"9/8/2016","10:35:16 PM","31.8","33.6",
13,"9/8/2016","11:35:16 PM","33.8","32.5",
14,"9/9/2016","12:35:16 AM","35.2","31.4",
15,"9/9/2016","1:35:16 AM","35.6","30.3",
16,"9/9/2016","2:35:16 AM","36.8","29.2",
17,"9/9/2016","3:35:16 AM","38.0","28.2",
18,"9/9/2016","4:35:16 AM","39.3","27.3",
19,"9/9/2016","5:35:16 AM","40.1","26.4",
20,"9/9/2016","6:35:16 AM","40.0","25.6",
21,"9/9/2016","7:35:16 AM","39.9","25.5",
22,"9/9/2016","8:35:16 AM","41.3","26.0",
23,"9/9/2016","9:35:16 AM","42.4","26.9",
24,"9/9/2016","10:35:16 AM","42.5","28.7",
25,"9/9/2016","11:35:16 AM","34.6","30.6",
26,"9/9/2016","12:35:16 PM","26.2","32.6",
27,"9/9/2016","1:35:16 PM","22.8","34.3",
28,"9/9/2016","2:35:16 PM","22.5","36.4",
29,"9/9/2016","3:35:16 PM","18.4","38.3",
30,"9/9/2016","4:35:16 PM","18.6","39.2",
31,"9/9/2016","5:35:16 PM","17.9","38.9",
32,"9/9/2016","6:35:16 PM","19.5","38.4",
33,"9/9/2016","7:35:16 PM","19.6","37.7",
34,"9/9/2016","8:35:16 PM","20.3","36.7",
35,"9/9/2016","9:35:16 PM","22.4","35.6",
36,"9/9/2016","10:35:16 PM","28.0","34.7",
37,"9/9/2016","11:35:16 PM","30.5","33.6",
38,"9/10/2016","12:35:16 AM","37.6","32.4",
39,"9/10/2016","1:35:16 AM","39.5","31.3",
40,"9/10/2016","2:35:16 AM","39.7","30.2",
41,"9/10/2016","3:35:16 AM","39.6","29.1",
42,"9/10/2016","4:35:16 AM","40.6","28.1",
43,"9/10/2016","5:35:16 AM","42.5","27.3",
44,"9/10/2016","6:35:16 AM","43.5","26.4",
45,"9/10/2016","7:35:16 AM","44.4","25.8",
46,"9/10/2016","8:35:16 AM","47.0","24.8",
47,"9/10/2016","9:35:16 AM","48.3","24.3",
48,"9/10/2016","10:35:16 AM","49.2","24.2",
49,"9/10/2016","11:35:16 AM","47.5","24.6",
50,"9/10/2016","12:35:16 PM","46.5","25.4",
51,"9/10/2016","1:35:16 PM","45.0","26.2",
52,"9/10/2016","2:35:16 PM","44.4","27.1",
53,"9/10/2016","3:35:16 PM","42.6","27.8",
54,"9/10/2016","4:35:16 PM","41.7","27.8",
55,"9/10/2016","5:35:16 PM","41.3","27.8",
56,"9/10/2016","6:35:16 PM","41.1","27.6",
57,"9/10/2016","7:35:16 PM","43.2","27.0",
58,"9/10/2016","8:35:16 PM","43.8","26.8",
59,"9/10/2016","9:35:16 PM","44.8","26.3",
60,"9/10/2016","10:35:16 PM","46.2","25.6",
61,"9/10/2016","11:35:16 PM","47.5","24.9",
62,"9/11/2016","12:35:16 AM","48.1","24.4",
63,"9/11/2016","1:35:16 AM","49.3","23.9",
64,"9/11/2016","2:35:16 AM","51.3","23.4",
65,"9/11/2016","3:35:16 AM","52.2","23.1",
66,"9/11/2016","4:35:16 AM","53.4","22.7",
67,"9/11/2016","5:35:16 AM","54.5","22.3",
68,"9/11/2016","6:35:16 AM","56.4","22.1",
69,"9/11/2016","7:35:16 AM","57.4","21.9",
70,"9/11/2016","8:35:16 AM","58.4","21.9",
71,"9/11/2016","9:35:16 AM","58.6","22.6",
72,"9/11/2016","10:35:16 AM","55.8","23.4",
73,"9/11/2016","11:35:16 AM","53.2","24.9",
74,"9/11/2016","12:35:16 PM","48.0","26.2",
75,"9/11/2016","1:35:16 PM","41.9","28.0",
76,"9/11/2016","2:35:16 PM","39.9","29.6",
77,"9/11/2016","3:35:16 PM","34.3","31.1",
78,"9/11/2016","4:35:16 PM","39.6","32.0",
79,"9/11/2016","5:35:16 PM","35.6","32.6",
80,"9/11/2016","6:35:16 PM","32.5","32.6",
81,"9/11/2016","7:35:16 PM","33.4","32.1",
82,"9/11/2016","8:35:16 PM","37.3","31.4",
83,"9/11/2016","9:35:16 PM","46.8","30.6",
84,"9/11/2016","10:35:16 PM","48.2","29.4",
85,"9/11/2016","11:35:16 PM","48.3","28.3",
86,"9/12/2016","12:35:16 AM","49.0","27.3",
87,"9/12/2016","1:35:16 AM","50.2","26.3",
88,"9/12/2016","2:35:16 AM","52.1","25.4",
89,"9/12/2016","3:35:16 AM","54.0","24.6",
90,"9/12/2016","4:35:16 AM","55.3","23.8",
91,"9/12/2016","5:35:16 AM","56.2","23.1",
92,"9/12/2016","6:35:16 AM","57.9","22.6",
93,"9/12/2016","7:35:16 AM","60.6","22.7",
94,"9/12/2016","8:35:16 AM","56.8","22.8",
95,"9/12/2016","9:35:16 AM","59.5","24.1",
96,"9/12/2016","10:35:16 AM","48.0","25.7",
97,"9/12/2016","11:35:16 AM","45.1","27.1",
98,"9/12/2016","12:35:16 PM","41.9","28.8",
99,"9/12/2016","1:35:16 PM","38.1","30.6",
100,"9/12/2016","2:35:16 PM","31.9","32.3",
101,"9/12/2016","3:35:16 PM","28.2","33.7",
102,"9/12/2016","4:35:16 PM","29.0","34.5",
103,"9/12/2016","5:35:16 PM","28.3","34.9",
104,"9/12/2016","6:35:16 PM","28.1","35.2",
105,"9/12/2016","7:35:16 PM","29.0","34.6",
106,"9/12/2016","8:35:16 PM","30.1","33.7",
107,"9/12/2016","9:35:16 PM","30.7","32.3",
108,"9/12/2016","10:35:16 PM","35.8","31.2",
109,"9/12/2016","11:35:16 PM","38.8","30.1",
110,"9/13/2016","12:35:16 AM","39.3","28.9",
111,"9/13/2016","1:35:16 AM","41.1","27.9",
112,"9/13/2016","2:35:16 AM","42.4","26.8",
113,"9/13/2016","3:35:16 AM","43.6","25.9",
114,"9/13/2016","4:35:16 AM","44.6","24.9",
115,"9/13/2016","5:35:16 AM","46.1","24.1",
116,"9/13/2016","6:35:16 AM","43.5","23.3",
117,"9/13/2016","7:35:16 AM","43.5","23.6",
118,"9/13/2016","8:35:16 AM","43.7","24.5",
119,"9/13/2016","9:35:16 AM","38.6","25.7",
120,"9/13/2016","10:35:16 AM","35.7","27.7",
121,"9/13/2016","11:35:16 AM","30.5","29.6",
122,"9/13/2016","12:35:16 PM","26.9","31.1",
123,"9/13/2016","1:35:16 PM","29.2","32.3",
124,"9/13/2016","2:35:16 PM","24.7","33.7",
125,"9/13/2016","3:35:16 PM","23.4","35.3",
126,"9/13/2016","4:35:16 PM","23.3","36.3",
127,"9/13/2016","5:35:16 PM","26.7","36.0",
128,"9/13/2016","6:35:16 PM","31.6","34.7",
129,"9/13/2016","7:35:16 PM","32.4","34.6",
130,"9/13/2016","8:35:16 PM","34.0","33.6",
131,"9/13/2016","9:35:16 PM","35.2","32.3",
132,"9/13/2016","10:35:16 PM","37.0","31.0",
133,"9/13/2016","11:35:16 PM","38.0","29.7",
134,"9/14/2016","12:35:16 AM","38.6","28.6",
135,"9/14/2016","1:35:16 AM","39.9","27.5",
136,"9/14/2016","2:35:16 AM","41.3","26.6",
137,"9/14/2016","3:35:16 AM","43.4","25.8",
138,"9/14/2016","4:35:16 AM","44.7","25.1",
139,"9/14/2016","5:35:16 AM","46.0","24.3",
140,"9/14/2016","6:35:16 AM","47.9","23.7",
141,"9/14/2016","7:35:16 AM","47.7","23.4",
142,"9/14/2016","8:35:16 AM","49.1","23.3",
143,"9/14/2016","9:35:16 AM","47.5","24.3",
144,"9/14/2016","10:35:16 AM","48.8","24.8",
145,"9/14/2016","11:35:16 AM","48.3","25.5",
146,"9/14/2016","12:35:16 PM","46.7","26.8",
147,"9/14/2016","1:35:16 PM","40.9","27.7",
148,"9/14/2016","2:35:16 PM","39.7","28.6",
149,"9/14/2016","3:35:16 PM","35.7","29.8",
150,"9/14/2016","4:35:16 PM","35.5","30.6",
151,"9/14/2016","5:35:16 PM","34.6","30.7",
152,"9/14/2016","6:35:16 PM","33.9","31.1",
153,"9/14/2016","7:35:16 PM","34.9","30.9",
154,"9/14/2016","8:35:16 PM","37.3","30.3",
155,"9/14/2016","9:35:16 PM","40.5","29.4",
156,"9/14/2016","10:35:16 PM","41.9","28.6",
157,"9/14/2016","11:35:16 PM","43.3","27.6",
158,"9/15/2016","12:35:16 AM","45.1","26.7",
159,"9/15/2016","1:35:16 AM","46.3","25.8",
160,"9/15/2016","2:35:16 AM","47.5","24.9",
161,"9/15/2016","3:35:16 AM","49.4","24.3",
162,"9/15/2016","4:35:16 AM","50.3","23.9",
163,"9/15/2016","5:35:16 AM","51.6","23.5",
164,"9/15/2016","6:35:16 AM","53.0","23.2",
165,"9/15/2016","7:35:16 AM","53.3","23.2",
166,"9/15/2016","8:35:16 AM","55.3","23.4",
167,"9/15/2016","9:35:16 AM","55.5","24.7",
168,"9/15/2016","10:35:16 AM","56.8","26.0",
169,"9/15/2016","11:35:16 AM","48.7","27.7",
170,"9/15/2016","12:35:16 PM","42.3","29.1",
171,"9/15/2016","1:35:16 PM","38.7","31.2",
