Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/7/2016","12:53:42 PM","38.3","34.3",
2,"9/7/2016","1:53:42 PM","25.3","34.2",
3,"9/7/2016","2:53:42 PM","22.9","35.5",
4,"9/7/2016","3:53:42 PM","21.2","35.2",
5,"9/7/2016","4:53:42 PM","21.1","34.6",
6,"9/7/2016","5:53:42 PM","21.8","33.7",
7,"9/7/2016","6:53:42 PM","23.2","32.3",
8,"9/7/2016","7:53:42 PM","24.5","30.7",
9,"9/7/2016","8:53:42 PM","24.4","29.4",
10,"9/7/2016","9:53:42 PM","24.9","28.1",
11,"9/7/2016","10:53:42 PM","28.8","26.7",
12,"9/7/2016","11:53:42 PM","28.0","26.1",
13,"9/8/2016","12:53:42 AM","29.7","25.2",
14,"9/8/2016","1:53:42 AM","30.4","24.4",
15,"9/8/2016","2:53:42 AM","29.9","23.4",
16,"9/8/2016","3:53:42 AM","33.8","22.6",
17,"9/8/2016","4:53:42 AM","34.4","21.9",
18,"9/8/2016","5:53:42 AM","34.7","21.2",
19,"9/8/2016","6:53:42 AM","35.1","21.3",
20,"9/8/2016","7:53:42 AM","39.0","22.4",
21,"9/8/2016","8:53:42 AM","45.6","24.8",
22,"9/8/2016","9:53:42 AM","41.1","27.4",
23,"9/8/2016","10:53:42 AM","37.9","29.2",
24,"9/8/2016","11:53:42 AM","34.6","30.8",
25,"9/8/2016","12:53:42 PM","31.7","32.5",
26,"9/8/2016","1:53:42 PM","29.3","33.5",
27,"9/8/2016","2:53:42 PM","27.7","34.2",
28,"9/8/2016","3:53:42 PM","24.7","34.4",
29,"9/8/2016","4:53:42 PM","24.4","34.3",
30,"9/8/2016","5:53:42 PM","27.2","33.6",
31,"9/8/2016","6:53:42 PM","28.4","32.8",
32,"9/8/2016","7:53:42 PM","29.7","32.1",
33,"9/8/2016","8:53:42 PM","30.5","30.9",
34,"9/8/2016","9:53:42 PM","30.4","29.7",
35,"9/8/2016","10:53:42 PM","32.7","28.3",
36,"9/8/2016","11:53:42 PM","31.3","27.2",
37,"9/9/2016","12:53:42 AM","32.7","26.2",
38,"9/9/2016","1:53:42 AM","34.1","25.3",
39,"9/9/2016","2:53:42 AM","34.9","24.6",
40,"9/9/2016","3:53:42 AM","36.6","23.7",
41,"9/9/2016","4:53:42 AM","37.9","22.8",
42,"9/9/2016","5:53:42 AM","39.7","22.2",
43,"9/9/2016","6:53:42 AM","38.9","22.6",
44,"9/9/2016","7:53:42 AM","40.9","23.3",
45,"9/9/2016","8:53:42 AM","39.3","25.1",
46,"9/9/2016","9:53:42 AM","40.4","28.1",
47,"9/9/2016","10:53:42 AM","36.1","30.7",
48,"9/9/2016","11:53:42 AM","31.9","33.1",
49,"9/9/2016","12:53:42 PM","23.4","36.5",
50,"9/9/2016","1:53:42 PM","20.0","37.8",
51,"9/9/2016","2:53:42 PM","18.5","38.6",
52,"9/9/2016","3:53:42 PM","18.1","38.6",
53,"9/9/2016","4:53:42 PM","18.1","37.7",
54,"9/9/2016","5:53:42 PM","19.3","36.4",
55,"9/9/2016","6:53:42 PM","20.7","35.3",
56,"9/9/2016","7:53:42 PM","21.9","34.2",
57,"9/9/2016","8:53:42 PM","22.0","33.6",
58,"9/9/2016","9:53:42 PM","23.5","32.3",
59,"9/9/2016","10:53:42 PM","25.5","31.0",
60,"9/9/2016","11:53:42 PM","46.9","28.6",
61,"9/10/2016","12:53:42 AM","49.2","27.3",
62,"9/10/2016","1:53:42 AM","50.3","26.1",
63,"9/10/2016","2:53:42 AM","48.8","24.6",
64,"9/10/2016","3:53:42 AM","50.2","23.8",
65,"9/10/2016","4:53:42 AM","53.5","22.9",
66,"9/10/2016","5:53:42 AM","51.8","22.7",
67,"9/10/2016","6:53:42 AM","52.2","22.6",
68,"9/10/2016","7:53:42 AM","53.8","22.2",
69,"9/10/2016","8:53:42 AM","55.1","21.8",
70,"9/10/2016","9:53:42 AM","53.9","22.3",
71,"9/10/2016","10:53:42 AM","52.0","23.0",
72,"9/10/2016","11:53:42 AM","49.1","24.3",
73,"9/10/2016","12:53:42 PM","46.7","25.6",
74,"9/10/2016","1:53:42 PM","45.0","26.3",
75,"9/10/2016","2:53:42 PM","43.5","27.0",
76,"9/10/2016","3:53:42 PM","44.1","26.7",
77,"9/10/2016","4:53:42 PM","45.2","26.2",
78,"9/10/2016","5:53:42 PM","46.2","25.4",
79,"9/10/2016","6:53:42 PM","47.2","24.7",
80,"9/10/2016","7:53:42 PM","47.9","24.1",
81,"9/10/2016","8:53:42 PM","48.2","24.0",
82,"9/10/2016","9:53:42 PM","50.2","23.2",
83,"9/10/2016","10:53:42 PM","52.5","22.4",
84,"9/10/2016","11:53:42 PM","53.6","22.1",
85,"9/11/2016","12:53:42 AM","54.4","21.7",
86,"9/11/2016","1:53:42 AM","58.1","21.2",
87,"9/11/2016","2:53:42 AM","59.6","21.1",
88,"9/11/2016","3:53:42 AM","60.8","20.8",
89,"9/11/2016","4:53:42 AM","62.3","20.6",
90,"9/11/2016","5:53:42 AM","62.5","20.5",
91,"9/11/2016","6:53:42 AM","63.4","20.3",
92,"9/11/2016","7:53:42 AM","63.0","20.7",
93,"9/11/2016","8:53:42 AM","61.4","21.3",
