Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/8/2016","12:19:12 PM","29.3","34.9",
2,"9/8/2016","1:19:12 PM","30.7","32.7",
3,"9/8/2016","2:19:12 PM","29.8","33.3",
4,"9/8/2016","3:19:12 PM","27.9","33.6",
5,"9/8/2016","4:19:12 PM","25.7","33.4",
6,"9/8/2016","5:19:12 PM","25.0","33.1",
7,"9/8/2016","6:19:12 PM","28.5","32.4",
8,"9/8/2016","7:19:12 PM","30.6","31.6",
9,"9/8/2016","8:19:12 PM","32.4","30.8",
10,"9/8/2016","9:19:12 PM","33.8","30.4",
11,"9/8/2016","10:19:12 PM","34.1","29.9",
12,"9/8/2016","11:19:12 PM","34.6","29.4",
13,"9/9/2016","12:19:12 AM","35.9","28.7",
14,"9/9/2016","1:19:12 AM","36.3","28.1",
15,"9/9/2016","2:19:12 AM","37.0","27.6",
16,"9/9/2016","3:19:12 AM","37.1","27.1",
17,"9/9/2016","4:19:12 AM","37.8","26.6",
18,"9/9/2016","5:19:12 AM","37.6","26.3",
19,"9/9/2016","6:19:12 AM","39.1","26.1",
20,"9/9/2016","7:19:12 AM","37.2","26.0",
21,"9/9/2016","8:19:12 AM","37.7","26.6",
22,"9/9/2016","9:19:12 AM","40.0","27.7",
23,"9/9/2016","10:19:12 AM","38.0","29.1",
24,"9/9/2016","11:19:12 AM","34.3","30.8",
25,"9/9/2016","12:19:12 PM","28.6","32.3",
26,"9/9/2016","1:19:12 PM","25.3","33.7",
27,"9/9/2016","2:19:12 PM","23.0","34.6",
28,"9/9/2016","3:19:12 PM","19.8","35.8",
29,"9/9/2016","4:19:12 PM","19.6","35.9",
30,"9/9/2016","5:19:12 PM","20.3","35.4",
31,"9/9/2016","6:19:12 PM","20.7","34.4",
32,"9/9/2016","7:19:12 PM","24.6","33.2",
33,"9/9/2016","8:19:12 PM","25.7","32.3",
34,"9/9/2016","9:19:12 PM","27.8","31.7",
35,"9/9/2016","10:19:12 PM","28.9","31.3",
36,"9/9/2016","11:19:12 PM","29.7","30.8",
37,"9/10/2016","12:19:12 AM","35.9","30.5",
38,"9/10/2016","1:19:12 AM","39.0","29.7",
39,"9/10/2016","2:19:12 AM","40.8","29.1",
40,"9/10/2016","3:19:12 AM","40.6","28.6",
41,"9/10/2016","4:19:12 AM","40.3","28.1",
42,"9/10/2016","5:19:12 AM","40.5","27.7",
43,"9/10/2016","6:19:12 AM","40.9","27.3",
44,"9/10/2016","7:19:12 AM","41.8","26.8",
45,"9/10/2016","8:19:12 AM","42.1","26.9",
46,"9/10/2016","9:19:12 AM","44.7","26.2",
47,"9/10/2016","10:19:12 AM","44.6","25.9",
48,"9/10/2016","11:19:12 AM","43.9","26.3",
49,"9/10/2016","12:19:12 PM","41.7","27.2",
50,"9/10/2016","1:19:12 PM","40.9","27.9",
51,"9/10/2016","2:19:12 PM","40.8","28.2",
52,"9/10/2016","3:19:12 PM","39.4","28.7",
