Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/5/2016","11:03:24 AM","26.2","30.0",
2,"9/5/2016","12:03:24 PM","29.1","27.7",
3,"9/5/2016","1:03:24 PM","28.7","29.1",
4,"9/5/2016","2:03:24 PM","28.2","30.1",
5,"9/5/2016","3:03:24 PM","27.3","31.3",
6,"9/5/2016","4:03:24 PM","26.4","32.4",
7,"9/5/2016","5:03:24 PM","26.2","31.7",
8,"9/5/2016","6:03:24 PM","26.2","30.7",
9,"9/5/2016","7:03:24 PM","27.4","30.1",
10,"9/5/2016","8:03:24 PM","28.0","29.4",
11,"9/5/2016","9:03:24 PM","28.2","28.8",
12,"9/5/2016","10:03:24 PM","28.5","28.1",
13,"9/5/2016","11:03:24 PM","28.8","27.3",
14,"9/6/2016","12:03:24 AM","29.1","26.7",
15,"9/6/2016","1:03:24 AM","29.5","26.1",
16,"9/6/2016","2:03:24 AM","30.0","25.7",
17,"9/6/2016","3:03:24 AM","30.4","25.2",
18,"9/6/2016","4:03:24 AM","30.7","24.4",
19,"9/6/2016","5:03:24 AM","30.9","23.7",
20,"9/6/2016","6:03:24 AM","31.1","23.0",
21,"9/6/2016","7:03:24 AM","31.2","22.6",
22,"9/6/2016","8:03:24 AM","31.3","22.7",
23,"9/6/2016","9:03:24 AM","31.3","23.7",
24,"9/6/2016","10:03:24 AM","31.2","25.8",
25,"9/6/2016","11:03:24 AM","30.8","27.9",
26,"9/6/2016","12:03:24 PM","29.9","29.6",
27,"9/6/2016","1:03:24 PM","28.8","30.9",
28,"9/6/2016","2:03:24 PM","28.0","31.9",
29,"9/6/2016","3:03:24 PM","27.2","33.1",
30,"9/6/2016","4:03:24 PM","26.4","34.1",
31,"9/6/2016","5:03:24 PM","26.5","33.4",
32,"9/6/2016","6:03:24 PM","26.5","32.3",
33,"9/6/2016","7:03:24 PM","26.7","31.6",
34,"9/6/2016","8:03:24 PM","27.1","31.1",
35,"9/6/2016","9:03:24 PM","27.3","30.6",
36,"9/6/2016","10:03:24 PM","27.5","30.1",
37,"9/6/2016","11:03:24 PM","27.8","29.4",
38,"9/7/2016","12:03:24 AM","28.2","28.7",
39,"9/7/2016","1:03:24 AM","28.6","28.0",
40,"9/7/2016","2:03:24 AM","29.0","27.3",
41,"9/7/2016","3:03:24 AM","29.3","26.6",
42,"9/7/2016","4:03:24 AM","29.6","25.8",
43,"9/7/2016","5:03:24 AM","30.0","25.3",
44,"9/7/2016","6:03:24 AM","30.4","24.8",
45,"9/7/2016","7:03:24 AM","30.9","24.5",
46,"9/7/2016","8:03:24 AM","32.0","24.8",
47,"9/7/2016","9:03:24 AM","32.8","25.4",
48,"9/7/2016","10:03:24 AM","32.8","26.6",
49,"9/7/2016","11:03:24 AM","32.7","28.1",
50,"9/7/2016","12:03:24 PM","32.3","29.6",
51,"9/7/2016","1:03:24 PM","31.6","30.8",
52,"9/7/2016","2:03:24 PM","30.8","31.8",
53,"9/7/2016","3:03:24 PM","29.9","33.0",
54,"9/7/2016","4:03:24 PM","28.9","34.0",
55,"9/7/2016","5:03:24 PM","28.7","33.3",
56,"9/7/2016","6:03:24 PM","28.8","32.3",
57,"9/7/2016","7:03:24 PM","29.2","31.4",
58,"9/7/2016","8:03:24 PM","29.6","30.8",
59,"9/7/2016","9:03:24 PM","29.6","30.1",
60,"9/7/2016","10:03:24 PM","29.7","29.3",
61,"9/7/2016","11:03:24 PM","30.0","28.7",
62,"9/8/2016","12:03:24 AM","30.4","28.1",
63,"9/8/2016","1:03:24 AM","30.7","27.5",
64,"9/8/2016","2:03:24 AM","31.1","26.9",
65,"9/8/2016","3:03:24 AM","31.5","26.2",
66,"9/8/2016","4:03:24 AM","31.7","25.6",
67,"9/8/2016","5:03:24 AM","32.0","24.9",
68,"9/8/2016","6:03:24 AM","32.2","24.3",
69,"9/8/2016","7:03:24 AM","32.4","23.9",
70,"9/8/2016","8:03:24 AM","32.7","24.3",
71,"9/8/2016","9:03:24 AM","33.3","25.4",
72,"9/8/2016","10:03:24 AM","33.4","26.8",
73,"9/8/2016","11:03:24 AM","33.6","28.2",
74,"9/8/2016","12:03:24 PM","33.3","29.7",
75,"9/8/2016","1:03:24 PM","32.7","30.9",
76,"9/8/2016","2:03:24 PM","32.1","32.0",
77,"9/8/2016","3:03:24 PM","31.4","33.2",
78,"9/8/2016","4:03:24 PM","30.4","34.2",
79,"9/8/2016","5:03:24 PM","30.0","33.5",
80,"9/8/2016","6:03:24 PM","30.1","32.7",
81,"9/8/2016","7:03:24 PM","30.5","32.1",
82,"9/8/2016","8:03:24 PM","31.0","31.6",
83,"9/8/2016","9:03:24 PM","31.3","31.0",
84,"9/8/2016","10:03:24 PM","31.8","30.4",
85,"9/8/2016","11:03:24 PM","32.1","29.7",
86,"9/9/2016","12:03:24 AM","32.3","28.9",
87,"9/9/2016","1:03:24 AM","32.6","28.3",
88,"9/9/2016","2:03:24 AM","32.8","27.7",
89,"9/9/2016","3:03:24 AM","33.1","27.0",
90,"9/9/2016","4:03:24 AM","33.4","26.4",
91,"9/9/2016","5:03:24 AM","33.7","25.8",
92,"9/9/2016","6:03:24 AM","34.0","25.2",
93,"9/9/2016","7:03:24 AM","34.1","24.8",
94,"9/9/2016","8:03:24 AM","34.3","24.8",
95,"9/9/2016","9:03:24 AM","34.5","25.4",
96,"9/9/2016","10:03:24 AM","34.7","26.8",
97,"9/9/2016","11:03:24 AM","34.7","28.6",
98,"9/9/2016","12:03:24 PM","34.3","30.2",
99,"9/9/2016","1:03:24 PM","33.3","32.0",
100,"9/9/2016","2:03:24 PM","32.0","33.3",
101,"9/9/2016","3:03:24 PM","30.6","34.7",
102,"9/9/2016","4:03:24 PM","29.0","35.8",
103,"9/9/2016","5:03:24 PM","28.5","35.2",
104,"9/9/2016","6:03:24 PM","28.5","34.3",
105,"9/9/2016","7:03:24 PM","28.8","33.3",
106,"9/9/2016","8:03:24 PM","29.1","32.6",
107,"9/9/2016","9:03:24 PM","29.4","31.9",
108,"9/9/2016","10:03:24 PM","29.5","31.2",
109,"9/9/2016","11:03:24 PM","29.6","30.7",
110,"9/10/2016","12:03:24 AM","31.2","30.2",
111,"9/10/2016","1:03:24 AM","32.3","29.5",
112,"9/10/2016","2:03:24 AM","33.2","28.8",
113,"9/10/2016","3:03:24 AM","33.6","28.1",
114,"9/10/2016","4:03:24 AM","34.1","27.3",
115,"9/10/2016","5:03:24 AM","34.6","26.6",
116,"9/10/2016","6:03:24 AM","35.1","26.0",
117,"9/10/2016","7:03:24 AM","35.5","25.5",
118,"9/10/2016","8:03:24 AM","36.0","25.1",
119,"9/10/2016","9:03:24 AM","36.4","24.9",
120,"9/10/2016","10:03:24 AM","36.7","24.8",
121,"9/10/2016","11:03:24 AM","36.9","24.9",
122,"9/10/2016","12:03:24 PM","37.1","25.4",
123,"9/10/2016","1:03:24 PM","37.2","26.3",
124,"9/10/2016","2:03:24 PM","37.2","26.7",
125,"9/10/2016","3:03:24 PM","37.3","27.1",
126,"9/10/2016","4:03:24 PM","37.3","27.2",
127,"9/10/2016","5:03:24 PM","37.5","27.0",
128,"9/10/2016","6:03:24 PM","37.7","26.5",
129,"9/10/2016","7:03:24 PM","38.0","26.2",
130,"9/10/2016","8:03:24 PM","38.1","25.7",
131,"9/10/2016","9:03:24 PM","38.3","25.3",
132,"9/10/2016","10:03:24 PM","38.6","24.9",
133,"9/10/2016","11:03:24 PM","38.9","24.5",
134,"9/11/2016","12:03:24 AM","39.2","24.1",
135,"9/11/2016","1:03:24 AM","39.4","23.8",
136,"9/11/2016","2:03:24 AM","39.8","23.6",
137,"9/11/2016","3:03:24 AM","40.2","23.3",
138,"9/11/2016","4:03:24 AM","40.6","23.1",
139,"9/11/2016","5:03:24 AM","41.0","22.8",
140,"9/11/2016","6:03:24 AM","41.4","22.6",
141,"9/11/2016","7:03:24 AM","41.8","22.5",
142,"9/11/2016","8:03:24 AM","41.9","22.4",
143,"9/11/2016","9:03:24 AM","42.4","22.7",
144,"9/11/2016","10:03:24 AM","43.0","23.0",
145,"9/11/2016","11:03:24 AM","43.2","23.6",
146,"9/11/2016","12:03:24 PM","42.9","25.1",
147,"9/11/2016","1:03:24 PM","42.6","25.8",
148,"9/11/2016","2:03:24 PM","42.1","27.0",
149,"9/11/2016","3:03:24 PM","41.3","28.3",
150,"9/11/2016","4:03:24 PM","40.5","29.3",
151,"9/11/2016","5:03:24 PM","40.4","28.8",
152,"9/11/2016","6:03:24 PM","40.5","28.0",
153,"9/11/2016","7:03:24 PM","40.6","27.4",
154,"9/11/2016","8:03:24 PM","40.7","27.1",
155,"9/11/2016","9:03:24 PM","40.8","26.6",
156,"9/11/2016","10:03:24 PM","40.9","26.1",
157,"9/11/2016","11:03:24 PM","41.1","25.6",
158,"9/12/2016","12:03:24 AM","41.2","25.1",
159,"9/12/2016","1:03:24 AM","41.5","24.6",
160,"9/12/2016","2:03:24 AM","41.8","24.2",
161,"9/12/2016","3:03:24 AM","42.3","23.9",
162,"9/12/2016","4:03:24 AM","42.7","23.5",
163,"9/12/2016","5:03:24 AM","43.2","23.2",
164,"9/12/2016","6:03:24 AM","43.8","22.9",
165,"9/12/2016","7:03:24 AM","44.3","22.8",
166,"9/12/2016","8:03:24 AM","44.7","22.9",
167,"9/12/2016","9:03:24 AM","44.9","23.1",
168,"9/12/2016","10:03:24 AM","45.1","24.0",
169,"9/12/2016","11:03:24 AM","44.8","25.3",
170,"9/12/2016","12:03:24 PM","44.3","26.7",
171,"9/12/2016","1:03:24 PM","43.6","27.9",
172,"9/12/2016","2:03:24 PM","42.7","28.9",
173,"9/12/2016","3:03:24 PM","41.7","30.3",
174,"9/12/2016","4:03:24 PM","40.7","31.4",
175,"9/12/2016","5:03:24 PM","40.2","30.8",
176,"9/12/2016","6:03:24 PM","40.1","29.8",
177,"9/12/2016","7:03:24 PM","40.3","29.0",
178,"9/12/2016","8:03:24 PM","40.4","28.4",
179,"9/12/2016","9:03:24 PM","40.5","27.9",
180,"9/12/2016","10:03:24 PM","40.5","27.3",
181,"9/12/2016","11:03:24 PM","40.6","26.7",
182,"9/13/2016","12:03:24 AM","40.7","26.0",
183,"9/13/2016","1:03:24 AM","40.9","25.5",
184,"9/13/2016","2:03:24 AM","41.0","24.8",
185,"9/13/2016","3:03:24 AM","41.2","24.2",
186,"9/13/2016","4:03:24 AM","41.3","23.6",
187,"9/13/2016","5:03:24 AM","41.6","22.9",
188,"9/13/2016","6:03:24 AM","41.7","22.4",
189,"9/13/2016","7:03:24 AM","41.8","22.1",
190,"9/13/2016","8:03:24 AM","41.8","22.4",
191,"9/13/2016","9:03:24 AM","41.8","23.7",
192,"9/13/2016","10:03:24 AM","41.2","25.6",
193,"9/13/2016","11:03:24 AM","40.2","27.3",
194,"9/13/2016","12:03:24 PM","39.0","28.7",
195,"9/13/2016","1:03:24 PM","38.0","29.8",
196,"9/13/2016","2:03:24 PM","37.1","30.7",
197,"9/13/2016","3:03:24 PM","36.0","31.6",
198,"9/13/2016","4:03:24 PM","35.4","32.4",
199,"9/13/2016","5:03:24 PM","35.3","31.9",
200,"9/13/2016","6:03:24 PM","36.4","30.9",
201,"9/13/2016","7:03:24 PM","37.0","29.9",
202,"9/13/2016","8:03:24 PM","37.6","28.8",
203,"9/13/2016","9:03:24 PM","38.1","27.9",
204,"9/13/2016","10:03:24 PM","38.7","27.2",
205,"9/13/2016","11:03:24 PM","39.1","26.5",
206,"9/14/2016","12:03:24 AM","39.3","25.8",
207,"9/14/2016","1:03:24 AM","39.7","25.2",
208,"9/14/2016","2:03:24 AM","40.0","24.7",
209,"9/14/2016","3:03:24 AM","40.4","24.2",
210,"9/14/2016","4:03:24 AM","40.8","23.8",
211,"9/14/2016","5:03:24 AM","41.2","23.4",
212,"9/14/2016","6:03:24 AM","41.5","23.1",
213,"9/14/2016","7:03:24 AM","41.9","22.9",
214,"9/14/2016","8:03:24 AM","42.1","22.8",
215,"9/14/2016","9:03:24 AM","42.4","23.1",
216,"9/14/2016","10:03:24 AM","42.6","23.6",
217,"9/14/2016","11:03:24 AM","42.6","24.1",
218,"9/14/2016","12:03:24 PM","42.5","25.1",
219,"9/14/2016","1:03:24 PM","42.6","25.8",
220,"9/14/2016","2:03:24 PM","42.2","26.2",
221,"9/14/2016","3:03:24 PM","42.0","26.6",
222,"9/14/2016","4:03:24 PM","41.5","27.7",
223,"9/14/2016","5:03:24 PM","41.3","27.4",
224,"9/14/2016","6:03:24 PM","41.5","26.7",
225,"9/14/2016","7:03:24 PM","42.2","26.3",
226,"9/14/2016","8:03:24 PM","42.6","25.9",
227,"9/14/2016","9:03:24 PM","42.7","25.4",
228,"9/14/2016","10:03:24 PM","42.9","25.1",
229,"9/14/2016","11:03:24 PM","43.1","24.6",
230,"9/15/2016","12:03:24 AM","43.4","24.2",
231,"9/15/2016","1:03:24 AM","43.6","23.7",
232,"9/15/2016","2:03:24 AM","43.7","23.2",
233,"9/15/2016","3:03:24 AM","43.9","22.8",
234,"9/15/2016","4:03:24 AM","44.2","22.6",
235,"9/15/2016","5:03:24 AM","44.4","22.4",
236,"9/15/2016","6:03:24 AM","44.7","22.4",
237,"9/15/2016","7:03:24 AM","45.2","22.4",
238,"9/15/2016","8:03:24 AM","45.8","22.6",
239,"9/15/2016","9:03:24 AM","46.2","22.9",
240,"9/15/2016","10:03:24 AM","46.3","24.1",
241,"9/15/2016","11:03:24 AM","46.3","25.1",
242,"9/15/2016","12:03:24 PM","45.9","26.5",
243,"9/15/2016","1:03:24 PM","45.1","27.8",
244,"9/15/2016","2:03:24 PM","44.4","28.8",
245,"9/15/2016","3:03:24 PM","43.2","30.1",
246,"9/15/2016","4:03:24 PM","42.0","31.0",
247,"9/15/2016","5:03:24 PM","41.4","30.6",
248,"9/15/2016","6:03:24 PM","41.2","29.8",
249,"9/15/2016","7:03:24 PM","41.4","29.3",
250,"9/15/2016","8:03:24 PM","41.8","29.1",
251,"9/15/2016","9:03:24 PM","42.1","28.8",
252,"9/15/2016","10:03:24 PM","42.2","28.1",
253,"9/15/2016","11:03:24 PM","42.3","27.5",
254,"9/16/2016","12:03:24 AM","42.4","26.9",
255,"9/16/2016","1:03:24 AM","42.5","26.3",
256,"9/16/2016","2:03:24 AM","42.6","25.7",
257,"9/16/2016","3:03:24 AM","42.7","25.1",
258,"9/16/2016","4:03:24 AM","42.9","24.5",
259,"9/16/2016","5:03:24 AM","43.1","24.0",
260,"9/16/2016","6:03:24 AM","43.2","23.4",
261,"9/16/2016","7:03:24 AM","43.4","23.1",
262,"9/16/2016","8:03:24 AM","43.3","23.4",
263,"9/16/2016","9:03:24 AM","43.4","24.4",
264,"9/16/2016","10:03:24 AM","43.1","26.1",
265,"9/16/2016","11:03:24 AM","42.3","28.2",
266,"9/16/2016","12:03:24 PM","41.2","29.8",
267,"9/16/2016","1:03:24 PM","39.9","31.2",
268,"9/16/2016","2:03:24 PM","38.5","32.6",
269,"9/16/2016","3:03:24 PM","36.5","34.2",
270,"9/16/2016","4:03:24 PM","34.5","35.4",
271,"9/16/2016","5:03:24 PM","33.5","34.8",
272,"9/16/2016","6:03:24 PM","33.2","33.9",
273,"9/16/2016","7:03:24 PM","33.6","33.0",
274,"9/16/2016","8:03:24 PM","34.1","32.2",
275,"9/16/2016","9:03:24 PM","34.3","31.5",
276,"9/16/2016","10:03:24 PM","34.4","30.7",
277,"9/16/2016","11:03:24 PM","34.2","30.1",
278,"9/17/2016","12:03:24 AM","34.2","29.3",
279,"9/17/2016","1:03:24 AM","34.2","28.7",
280,"9/17/2016","2:03:24 AM","34.2","28.1",
281,"9/17/2016","3:03:24 AM","34.2","27.4",
282,"9/17/2016","4:03:24 AM","34.2","26.9",
283,"9/17/2016","5:03:24 AM","34.3","26.3",
284,"9/17/2016","6:03:24 AM","34.3","25.7",
285,"9/17/2016","7:03:24 AM","34.5","25.6",
286,"9/17/2016","8:03:24 AM","34.6","25.9",
287,"9/17/2016","9:03:24 AM","34.8","26.7",
288,"9/17/2016","10:03:24 AM","35.1","27.6",
289,"9/17/2016","11:03:24 AM","35.2","28.6",
290,"9/17/2016","12:03:24 PM","35.0","29.4",
291,"9/17/2016","1:03:24 PM","34.8","30.4",
292,"9/17/2016","2:03:24 PM","34.8","30.9",
293,"9/17/2016","3:03:24 PM","34.9","31.7",
294,"9/17/2016","4:03:24 PM","35.0","31.4",
295,"9/17/2016","5:03:24 PM","35.3","30.7",
296,"9/17/2016","6:03:24 PM","35.7","30.2",
297,"9/17/2016","7:03:24 PM","35.9","29.7",
298,"9/17/2016","8:03:24 PM","36.0","29.1",
299,"9/17/2016","9:03:24 PM","36.1","28.3",
300,"9/17/2016","10:03:24 PM","36.2","27.5",
301,"9/17/2016","11:03:24 PM","36.3","26.8",
302,"9/18/2016","12:03:24 AM","36.5","26.2",
303,"9/18/2016","1:03:24 AM","37.0","25.6",
304,"9/18/2016","2:03:24 AM","37.6","25.0",
305,"9/18/2016","3:03:24 AM","38.1","24.4",
306,"9/18/2016","4:03:24 AM","38.4","23.9",
307,"9/18/2016","5:03:24 AM","38.9","23.4",
308,"9/18/2016","6:03:24 AM","39.3","22.9",
309,"9/18/2016","7:03:24 AM","39.5","22.5",
310,"9/18/2016","8:03:24 AM","39.8","22.1",
311,"9/18/2016","9:03:24 AM","40.3","21.8",
312,"9/18/2016","10:03:24 AM","40.7","21.6",
313,"9/18/2016","11:03:24 AM","41.0","21.3",
314,"9/18/2016","12:03:24 PM","41.4","21.1",
315,"9/18/2016","1:03:24 PM","41.9","20.8",
316,"9/18/2016","2:03:24 PM","42.5","20.7",
317,"9/18/2016","3:03:24 PM","42.9","20.4",
318,"9/18/2016","4:03:24 PM","43.4","20.2",
319,"9/18/2016","5:03:24 PM","43.9","19.9",
320,"9/18/2016","6:03:24 PM","44.6","19.7",
321,"9/18/2016","7:03:24 PM","44.9","19.4",
322,"9/18/2016","8:03:24 PM","45.4","19.2",
323,"9/18/2016","9:03:24 PM","45.7","19.0",
324,"9/18/2016","10:03:24 PM","46.1","18.8",
325,"9/18/2016","11:03:24 PM","46.4","18.5",
326,"9/19/2016","12:03:24 AM","46.9","18.3",
327,"9/19/2016","1:03:24 AM","47.2","18.1",
328,"9/19/2016","2:03:24 AM","47.5","18.0",
329,"9/19/2016","3:03:24 AM","47.9","17.8",
330,"9/19/2016","4:03:24 AM","48.1","17.8",
331,"9/19/2016","5:03:24 AM","48.3","17.7",
